ID,URL,Title,Context,Index
73644588,https://en.wikipedia.org/wiki?curid=73644588,A Colour Atlas of Urology,"A Colour Atlas of Urology is a book of urology images first published by Wolfe Medical Publications in 1983. It is co-authored by Reginald Wyndham Lloyd-Davies, James G. Gow and D. R. Davies. 1,188 Images include those of pathological specimens, photographs at endoscopy of the bladder and diagrams that explain urological diagnostic procedures. 70 images relate to lesions of the penis and scrotum. A second edition was published in 1994.
A review in the ""Postgraduate Medical Journal"" noted that the X-ray of lung metastases was back to front. Another review considered it a complete work covering everything a urologist could possibly see in their profession. The ""British Journal of Venereal Disease"" noted that the book was aimed at urologists but suggested that genitourinary physicians might be interested in it.",367793
73239888,https://en.wikipedia.org/wiki?curid=73239888,R Chamaeleontis,"R Chamaeleontis (abbreviated to R Cha), also known as HD 71793, is a Mira variable located in the southern circumpolar constellation Chamaeleon. It has an apparent magnitude that ranges from 7.5 to 14.1, which is below the limit for naked eye visibility. Gaia DR3 parallax measurements place it about 3,000 light years away and it is currently approaching with a heliocentric radial velocity of .
This star was first reported to be variable in 1906, the first to be discovered in the constellation of Chamaeleon.
R Cha has a stellar classification that has been recorded between M4e near maximum and M8e near minimum. It is an asymptotic giant branch star that has exhausted its core hydrogen and helium and is now fusing hydrogen and helium in separate shells outside its",299575
72001575,https://en.wikipedia.org/wiki?curid=72001575,Amie Donald,"really takes the creation from mildly creepy to terrifying... much of M3GAN's physicality came directly from Donald"". ""The Hollywood Reporter"" noted that Donald and co-star McGraw became close friends during the filming.
Personal life.
Donald lives in Auckland, New Zealand.",95058
73950032,https://en.wikipedia.org/wiki?curid=73950032,2004 Albany State Golden Rams football team,"The 2004 Albany State Golden Rams football team represented Albany State University as a member of the Southern Intercollegiate Athletic Conference (SIAC) during the 2004 NCAA Division II football season. Led by fifth-year head coach Mike White, the Golden Rams compiled an overall record of 11–1, with a conference record of 8–0, and finished as SIAC champion. At the conclusion of the season, Albany State were also recognized as black college national champion after they advanced to the NCAA Division II Quarterfinal and lost to Valdosta State.",418336
73871742,https://en.wikipedia.org/wiki?curid=73871742,Revolutionary 3rd Army,"The governors were more numerous among the sergeants. At the time of the coup the region was commanded by General Silvino Castor da Nóbrega, who ""if not openly preaching, in a veiled manner defended the President's positions"". Some of Silvino's subordinates considered him too close to the left, but others admired him as professional, disciplined and legalistic. The commander of the Divisionary Infantry (ID/5), Chrysantho de Miranda Figueiredo, openly defended the reforms proposed by the president.
Silvino and Chrysantho were on vacation in Rio de Janeiro. General Dario Coelho of the Divisionary Artillery (AD/5) was in interim command of the region. Colonels Rubens Barra and Reynaldo de Mello Almeida were responsible for ID/5 and AD/5. This was a disadvantage for the government: Dário sympathized with the conspirators. General Carlos",404574
71699141,https://en.wikipedia.org/wiki?curid=71699141,Christabel Russell,"for almost a year and on 15 October 1921 Christabel gave birth to a boy who was named Geoffrey. She wrote to her husband, adamant the child could only be his and hoping to restore the marriage, but Russell did not reply. The dress shop thrived, partly on account of curious customers but Christabel accepted her solicitors' advice not to be seen out alone with any man. The birth of her child affected her feelings: she wrote to her husband ""It is extraordinary how it changes ones outlook having a baby... I feel quite different"".
First divorce case.
The divorce trial commenced in July 1922 and was reported on in detail in the press. Russell's parents hired a very strong legal team including Sir John Simon and Douglas Hogg (later",46167
72112700,https://en.wikipedia.org/wiki?curid=72112700,List of places in the Northern Territory by population,"The Northern Territory is a self governing territory of Australia. It has a population of 232,605 as of the 2021 Australian census and occupies an area of . Official population statistics are published by the Australian Bureau of Statistics, which conducts a census every five years. The most recent census for which data has been released is the 2021 census.
Urban centres and localities by population.
SA1's are areas that subdivide all of Australia, and have a population between 200 and 800 people and an average population size of 400. Urban centres and localities are defined by the Australian Bureau of Statistics to be clusters of urban SA1's. Clusters with a population higher than 1,000 are considered urban centres and clusters with a population between 200 and 999 are considered",113270
72502277,https://en.wikipedia.org/wiki?curid=72502277,Drummuie,"Drummuie, formerly Golspie Technical School, is a municipal structure in Drummuie Terrace, Golspie, Highland, Scotland. The complex, which was the headquarters of Sutherland County Council and is currently used as council offices for The Highland Council, is a Category B listed building.
History.
The Drummuie estate has its origins in Drummuie House, which was commissioned by a veteran of the Napoleonic Wars, Captain Robert Sutherland, and was completed in 1809. In the early 20th century, Millicent Leveson-Gower, Duchess of Sutherland decided to commission a technical school for the education of the sons of local crofters. Her husband, Cromartie Sutherland-Leveson-Gower, 4th Duke of Sutherland donated the land; the major contributors to the cost of construction were The Duke of Sutherland and the American businessman, Andrew Carnegie. The site they selected was",180626
73888186,https://en.wikipedia.org/wiki?curid=73888186,Mormyrus cyaneus,"Mormyrus cyaneus is a species of electric fish in the family Mormyridae. It is native to the Democratic Republic of the Congo and can reach a size of approximately .
Regarding its conservation status, according to the IUCN, this species can be classified as ""vulnerable (VU)"".",407228
74502344,https://en.wikipedia.org/wiki?curid=74502344,Her Tale of Shim Chong,"in their 15 best romance manhwa, remarking that ""grabbing the reader's attention, the narrative and dialogue in this story are beautifully written, entangling the mysticism and historical contexts very poetically.""
The Comic Book Resources similarly included the series in their ""25 Top Manhwa You Need To Read"".",499136
74007243,https://en.wikipedia.org/wiki?curid=74007243,International University of Catalonia,"The International University of Catalonia (UIC Barcelona) is a private university in Barcelona, Spain, created in 1997 and recognized by the Parliament of Catalonia by Law 11/1997, of October 1. It is part of the Xarxa Vives d'Universitats. It has two campuses, one in Barcelona and the other one in Sant Cugat del Vallès.
Its ideology is based on Christian humanism and offers pastoral care in its Chaplaincy Service, in charge of the Prelature of Opus Dei.",428821
72814358,https://en.wikipedia.org/wiki?curid=72814358,Chicago and West Towns Bus Co.,"In 1923, the Illinois Commerce Commission ruled that the individual suburbs had no control over routes and the West Towns would now deal directly with the Illinois Commerce Commission. With the new Ill.C.C. ruling, the West Towns began applying for new routes, most with buses. They petitioned for ten new routes in 1923, eight more in 1925, and four more in 1926. From two buses in 1923, the West Towns went to 46 in 1930.
In 1929, the great depression caused net income to fall from $138,080 in 1929 to -$37,982 in 1931. The company went into bankruptcy and was reorganized as the ""Chicago and West Towns Railway Incorporated"". The company survived but continued to lose money all through the 1930s.
1935 showed a change to buses coming. In 1934,",233999
72597373,https://en.wikipedia.org/wiki?curid=72597373,Chris Tomlinson (politician),"in the general election.
In the legislature.
Tomlinson was sworn into the Maryland House of Delegates on January 11, 2023, with the start of the Maryland General Assembly's 445th legislative session. He is a member of the House Judiciary Committee.
Political positions.
Tomlinson supported President Donald Trump in the 2020 presidential election, attending a Trump rally in Hershey, Pennsylvania in December 2019.
During his 2022 House of Delegates campaign, Tomlinson said he planned to introduce legislation in the 2023 legislative session that would improve human resources practices in state government by requiring the fiscal notes of bills to include the number of new employees needed to accomplish the legislation's goals. He also said he supported legislation to limit the powers of the Maryland State Board of Education.",199037
73379921,https://en.wikipedia.org/wiki?curid=73379921,248th Rifle Division,"and five more days of local battles for position before 5th Shock went over to the defense on May 4.
Prior to a new effort to drive into Bessarabia General Malinovskii carried out an extensive regrouping of his Front. Among other measures the 248th was reassigned to the 34th Guards Rifle Corps, which also contained the 203rd and 243rd Rifle Divisions. The Corps was then shifted to the north of Grigoriopol, being in position by May 10. The Front's orders called for an ambitious operation in mid-May to eliminate a German bridgehead on the east bank of the Dniestr, then to cross the river and help encircle the enemy forces facing 8th Guards Army farther south. 34th Guards Corps had 23rd Tank Corps plus two artillery and two mortar",323444
74723082,https://en.wikipedia.org/wiki?curid=74723082,"List of Acts of the Parliament of Great Britain, 1725–1729","This is a complete list of Acts of the Parliament of Great Britain for the years 1725–1729. For Acts passed up until 1707 see List of Acts of the Parliament of England and List of Acts of the Parliament of Scotland. See also the List of Acts of the Parliament of Ireland to 1700 and the List of Acts of the Parliament of Ireland, 1701–1800.
For Acts passed from 1801 onwards see List of Acts of the Parliament of the United Kingdom. For Acts of the devolved parliaments and assemblies in the United Kingdom, see the List of Acts of the Scottish Parliament, the List of Acts of the Northern Ireland Assembly, and the List of Acts and Measures of Senedd Cymru; see also the List of Acts of",541113
71626126,https://en.wikipedia.org/wiki?curid=71626126,Electoral system of Hungary,"separating the upper table (Magnates) and the lower table (Delegates). The members of the upper table (which later became the House of Magnates) were the nobles and high priests, by birth or office. At the meetings of the lower table (which later became the House of Representatives), delegates selected by election represented the other orders.
Diet (1608–1848).
The election of the delegates of the lower table took place in the elections taking place in the noble counties (the county self-governing institution of the nobility) that emerged from the 13th century. About 10% of the entire population of voting age could vote for the elected delegates of the lower table (5% county nobility, 5% residents of free royal cities). Even within this, the number of representative seats was not proportional: from",33702
71916542,https://en.wikipedia.org/wiki?curid=71916542,Native American and Irish interactions,"Native American nations, Irish immigrants to the United States, and residents of Ireland have a history of often-supportive interactions dating back to the start of the Irish Potato Famine. Across multiple generations, people from both communities have drawn attention to their parallel histories of colonization by English-speaking countries. Scholarship on, and press attention to, these interactions has highlighted both acts of solidarity and the participation of some Irish immigrants in the invasion and dispossession of Native Americans.
First interactions.
Cooperation between the Irish and Native American Nations dates to at least the mid-19th century, a time of trauma in both regions. The Trail of Tears, the forced mass relocation of Native American tribes from the American Southeast to the Indian Territory (later known as Oklahoma), took place between 1830 and",81667
72681937,https://en.wikipedia.org/wiki?curid=72681937,Amira Abdelrasoul,"of Saskatchewan, Yeates School of Graduate Studies at the Toronto Metropolitan University, and the Kidney Health and Disease (M3K) Committee. In addition she is a member of  M3K Organizing Committee for the second pan-Canadian Molecules and Mechanisms Mediating Kidney Health and Disease (M3K) Meeting in Montreal, Canada, 2023.
Since 2018, Abdelrasoul has been a part of the Membrane Technology Design Projects Client at the University of Toronto for Engineering Strategies and Practice Course (ESP) APS112 and APS113. She joined ""Scientific Reports"" as an editorial board member in 2022.
Abdelrasoul also achieved a teaching portfolio with a University Teaching Development Professional Program (UTDP) accredited by SEDA (Staff and Educational Development Association) in the UK. She is a licensed Instructional Skills and Educational Development Facilitator and a Fellow of the Staff and",212080
73757700,https://en.wikipedia.org/wiki?curid=73757700,2023–24 Lowland Football League,"The 2023–24 Scottish Lowland Football League is the 11th season of the Lowland Football League, part of the fifth tier of the Scottish football pyramid system. The Spartans are the reigning champions but are unable to defend their title following their promotion to Scottish League Two.
Teams.
Albion Rovers became the fourth club to join the league via relegation from the SPFL, having lost the previous season's League Two play-off against The Spartans. East of Scotland League champions Linlithgow Rose were promoted to the league, replacing founding league member Dalbeattie Star who were relegated to the South of Scotland League.
Rangers B withdrew prior to the start of the season.
From Lowland League.
Promoted to League Two
Relegated to South of Scotland League
Withdrew
To Lowland League.
Relegated from League Two
Promoted from East of Scotland League
Stadia and",385629
73667553,https://en.wikipedia.org/wiki?curid=73667553,Orchard Road body parts murder,"Orchard Road and the reservoir, and the disposal of these body parts at two openly public spaces had baffled the police investigators. Based on investigations and the forensic examinations of Dr Wee Keng Poh, the senior forensic pathologist of the Health Sciences Authority, the body parts found at these two different places belonged to the same person. Fingerprints recovered from the hands enabled the police to identify the victim, who was a 26-year-old Filipino maid named Jane Parangan La Puebla, who was reported missing by her employer a day before the discovery of her dismembered corpse. The case of her death, according to Dr Wee's report, was strangulation, as there were bruises found on the neck of the deceased.
At the time of her death, La Puebla was married",371370
73259520,https://en.wikipedia.org/wiki?curid=73259520,North Missouri Railroad,"began building a new branch from Moberly, Missouri westward towards Kansas City, Missouri. The line was completed to Brunswick, Missouri, at the end of 1867, and to Birmingham, Missouri (near Kansas City) and a junction with the Hannibal and St. Joseph Railroad in 1868. From Birmingham, the North Missouri operated over the Kansas City and Cameron Railroad to North Kansas City, Missouri. Access to Kansas City proper followed in 1869 when the Hannibal and St. Joseph Railroad completed the Hannibal Bridge over the Missouri River.
Brunswick–Pattonsburg.
The company also leased several lines with the goal of establishing its own route to Omaha, Nebraska. In 1867 it leased the Chillicothe and Brunswick Railroad, which was building a line from Brunswick northwest to Chillicothe, Missouri. This line opened in 1871. In 1871,",303138
74146786,https://en.wikipedia.org/wiki?curid=74146786,Daniel Jere,"Daniel Jere is a Zambian chess player.
Chess career.
Jere is a three-time Zambian Chess Champion, winning the title in 2004, 2011, and 2012. 
From 2006 to 2014, Jere played for Zambia at the 37th, 38th, 39th, 40th, and 41st Chess Olympiads.
Jere has played for the Zambian national men's chess team in the African Games. In 2007, he won a bronze medal in the men's team overall results in the Zambian team, which included Stanley Chumfwa, Nase Lungu, Chitumbo Mwali, and Richmond Phiri. In 2011, he won a silver medal in the men's team board performances and a bronze medal in the men's individual event.
In April 2013, he participated in the 2013 Cuca International tournament, where he finished 8th in a field of 16 players. He was the only male",451664
72240984,https://en.wikipedia.org/wiki?curid=72240984,Sky Trek Tower,"tip was built at a height of while the architectural height was . After construction on the attraction, the ride officially opened to the public on June 28, 1977, as the tallest free-standing structure in Lake County, Illinois. Additionally, it was the first attraction located at the park to require a variance above Gurnee, Illinois height variance of . A photograph of the construction of the attraction by ""Chicago Tribune"" photographer Luigi Mendocino won the Chicago Builders' Association's photography competition on December 13, 1977. 
Marriott Corporation would later open a ride of the same model called the ""Sky Tower"" for the 1979 season at the park's then-sister park of the same name, later renamed to California's Great America. The height of that attraction was shortened to due to",136841
73282684,https://en.wikipedia.org/wiki?curid=73282684,2023 RAPTOR King of Tough 250,"have 28 degrees of banking and would be narrowed from 55 to 40 feet which the track claims will turn racing at the track similar to restrictor plate superspeedways. Despite the reprofiling being criticized by drivers, construction began in August 2021 and wrapped up in December 2021. The track has seating capacity of 71,000 to 125,000 people depending on the tracks configuration.
Starting lineup.
Qualifying was scheduled to be held on Friday, March 17, at 4:30 PM EST, but was cancelled due to constant rain showers. The starting lineup would be determined by a performance-based metric system. As a result, Sammy Smith, driving for Joe Gibbs Racing, would earn the pole. Dawson Cram would fail to qualify.
Race results.
Stage 1 ""Laps: 40""
Stage 2 ""Laps: 40""
Stage 3 ""Laps: 83""
Penalties.
During the first stage,",306954
72185071,https://en.wikipedia.org/wiki?curid=72185071,The Dream and the Radio,"and Renaud Després-Larose remains the best-kept secret of Quebec cinema in 2022."" The film was praised in Quebec by many critics.
Official website.
Created and designed by Jorge D. Gonzalez to explore and prolong the five years experience of making the film, the website offers a great variety of unreleased material, including audiovisual bonus and deleted scenes, radio archives, reviews, interviews, reflexive texts by the filmmakers, making of stills, and more...",126953
72271791,https://en.wikipedia.org/wiki?curid=72271791,Brett Kissela,"of Wisconsin, a neurology residency at the University of Michigan (UMich), and a fellowship at the University of Cincinnati (UC) in cerebrovascular disease.
Career.
Upon completing his medical training, Kissela joined the UC College of Medicine faculty in 2000. During his early tenure at UC, Kissela became co-director of the Stroke Recovery Center and a member of the Greater Cincinnati/Northern Kentucky Stroke Team. In 2005, he received the American Academy of Neurology's Michael Pessin Stroke Leadership prize for being a ""leader in stroke treatment, epidemiology and research"". Kissela eventually replaced Joseph Broderick as a co-principal investigator on the Greater Cincinnati/ Northern Kentucky Stroke Study, which aimed to identify all hospitalized and autopsied stroke and transient ischemic attack cases in a five-county region. While overseeing this study, he also determined that",142976
72533216,https://en.wikipedia.org/wiki?curid=72533216,GSP Finance Company (Bangladesh) Limited,"be listed on the Dhaka Stock Exchange by the end of 2010.
In November 2018, earnings per share of GSP Finance declined. In 2019, it declared a 10.5 per cent dividend of which 6 per cent was cash and 4.5 per cent was shares.
In February 2020, the company had more than 10 per cent defaulted loans and a low capital adequacy ratio which resulted in Bangladesh Bank ordering it to not pay dividends.
In September 2021, the share prices of the company declined on the Stock Exchange. The shares rose again in December. It declared an 11 per cent dividend with 5.5 cash dividend and 5.5 stock dividend.
The company's profit decreased in the first quarter of the 2022 fiscal year. The shares of the company rose in January. The company",186835
72806777,https://en.wikipedia.org/wiki?curid=72806777,Jaimel Johnson,"record (as of 2022) for most saves in a season with 111 for the 2007 season. 
Her other accolades include being named an All-American by the National Soccer Coaches Association of America and being named to the All-SEC First Team. She was named to the Hermann Trophy watch list and was a nominee for the NCAA Woman of the Year Award. 
Johnson majored in sport management with a minor in business. She was on the SEC Academic Honor Roll all four years, and she earned SEC All-Academic Team honors her final three years.
Club.
Johnson was drafted by the Boston Breakers in 2009. She went on to be rostered with the Chicago Red Stars. She was nominated for the WPS' Hint Water Sportswoman of the Year Award. 
Coaching career.
In May",232654
72267568,https://en.wikipedia.org/wiki?curid=72267568,Eli Baxter,"Eli Baxter (born 1954) is a Canadian writer, who won the Governor General's Award for English-language non-fiction at the 2022 Governor General's Awards for his memoir ""Aki-wayn-zih: A Person as Worthy as the Earth"".
Baxter, an Anishinaabe member of the Marten Falls First Nation and a survivor of the Canadian Indian residential school system, he has taught indigenous language and culture at both the elementary school and university levels, most notably at the University of Western Ontario.",142148
71928763,https://en.wikipedia.org/wiki?curid=71928763,Martin de Porres Ward,"for his service in the region.
On June 20, 1999, Ward suffered the characteristic symptoms of a heart attack during Mass but continued the liturgy. He suffered a second myocardial episode en route to Rio de Janeiro a day later and died on June 22.
Legacy.
Spiritual devotion to Ward in Brazil began in earnest following his death, especially in Andrelândia where he had long served. His gravesite at São Francisco de Assis Seminary became a place of pilgrimage and the source of two reputed miracles as of 2022.
The local Conventuals began seeking his canonization in the 21st century and received official permission from Bishop José Eudes Campos do Nascimento of the Diocese of São João del Rei in June 2020. The Conventuals later installed portraits of Ward at each of",83669
73741367,https://en.wikipedia.org/wiki?curid=73741367,Hypotyposis,"of art, is first in rhetoric. Indeed, the term ""hypotyposis"" is only attested as early as 1555 under the entry ""Hipotipose"" in Jacques Peletier du Mans' work, ""l'Art poétique"", whereas ekphrasis has been known since Greek antiquity. The ekphrasis is evoked by Dionysius of Halicarnassus, in his ""Art rhétorique"" and in ""Sur la mimésis"", but it is Aelius Theon who is the first, in the first century, to attempt a definition of it. He explains that this animated description, which he calls ""ekphrasis"", is ""a discourse which presents in detail and puts before the eyes in an obvious way what it gives to know. There are descriptions of people, facts, places, and time (...) There are also descriptions of manner."" In antiquity, ekphrasis is not limited to the",382407
73687088,https://en.wikipedia.org/wiki?curid=73687088,Cannabis Sans Frontières," () is a cannabis law reform organization founded and led by Farid Ghehiouèche and Michel Sitbon.
Creation.
Its principal founder, Farid Ghehiouèche, campaigned for a legal regulation of drug use, grounded in respect for human rights, risk prevention and reduction of harm caused by the consumption of substances classified as narcotics. Farid Ghehiouèche regularly intervenes in the media on behalf of the Cannabis sans frontières collective.
This 1901 law association is a member of the pan-European organization ENCOD and is affiliated in France to NORML France.
Election campaigns.
During European elections of 2009, a list “Cannabis without borders – Movement for freedoms (Ecological alternative)” led by Farid Ghehiouèche, presented itself among the Île-de-France constituency. This list obtained 0.14% of votes cast.
Farid Ghehiouèche attempted to run in the 2012 presidential election, first in",374534
73497904,https://en.wikipedia.org/wiki?curid=73497904,Ejyk Nwamba,"and made his United Arab Emirates performance debut in 2022.
Artistry.
Nwamba music has been dubbed as “Ogene Cultural Praise”. He sings in Igbo language, and sings in English when recreating mainstream music. His music deploys Igbo instruments such as the Slit drum, ogene, ichaka, ekwe, and Ọjà which is known in English language as flute. His lyrics are centered in promotion of his culture, inheritance and his journey of life.
Education.
Nwamba studied Mass communication at Enugu State University in Nigeria.",343564
74691875,https://en.wikipedia.org/wiki?curid=74691875,Dave Hall (politician),"Dave Hall is an American politician serving as a member of the Indiana House of Representatives from the 62nd district. He assumed office on November 22, 2022.
Career.
Hall's political career began as a Jackson County council member. Hall faced Penny Githens in the 2022 Indiana House of Representatives election. The election was very tight with the original tally being 12,975 votes to 12,938 in Hall's favor. A recount took place and showed that Hall retained his victory and increased his vote tally to 13,037 votes compared to Githens' 12,963.
Personal life.
Hall lives in Norman with his wife, Bradie. They have three daughters Hayden and Sydney, who are twins, and Gabby. They are members of Restoration Church of the Nazarene in Bedford.",536033
74554468,https://en.wikipedia.org/wiki?curid=74554468,Star of Arossim,"the esteemed Goa State Cultural Award as recognition of his outstanding work.
On 14 December 2010, Antao's lifelong dedication to tiatr was celebrated and acknowledged by the Tiatr Academy of Goa. He received the esteemed 'Lifetime Contribution to Tiatr' award during a special ceremony held at the Pai Tiatrist Auditorium, Ravindra Bhavan in Margao. The award was presented by Digambar Kamat, the Chief Minister of Goa at the time.
Death.
On 20 July 2016, Antao died at his residence in St Estevam, Goa, aged 83. Hilary Braganza, who hails from Arossim, has been continuing his uncle's legacy. The Tiatr Academy of Goa expressed deep sadness and offered sincere condolences to the grieving family upon hearing of his passing.
Legacy.
In January 2017, the 22nd edition of the ""Goa Yuva Mahotsav"" took place at",509263
74340068,https://en.wikipedia.org/wiki?curid=74340068,Teen Boss,"cover. Its following issues also featured YouTubers on their covers, including Brooklyn and Bailey McKnight on its December 2017 cover and JoJo Siwa on its March 2018 cover.
""Teen Boss"" was heavily criticized on social media and in the media, with critics decrying what they believed to be the magazine's adultification of children, its promotion of capitalism and materialism to young readers, and its focus on social media figures as entrepreneurs. For ""Slate"", Heather Schwedel called it a ""horrifying artifact of our time"" and wrote that it advertised capitalism as being empowering, adding, ""Should we really be teaching the young girls at whom the magazine is aimed that making money is the highest goal?... ""Teen Boss"" says yes, because when you get rich, you also become strong and confident,",473226
73169255,https://en.wikipedia.org/wiki?curid=73169255,Thesium goetzeanum,"Thesium goetzeanum is a species of plant from Africa, where it grows between South Africa and Kenya.
History.
Species in the genus ""Thesium"" are poorly understood. This was particularly the case for the ""Thesium goetzeanum"" complex, which was assessed in 2018. It contained a number of morphologically similar and variable species in southern Africa. The number of species in this complex was reduced from sixteen to nine.
""Thesium goetzeanum"" was found to have the highest number of synonyms. Five species were determined to be a synonym. These are ""T. coriarium"" , ""T. deceptum"" , ""T. macrogyne"" , ""T. nigrum"" , and ""T. orientale"" .
Description.
Plants start off herbacoues with virgate growth form (erect, rod-like stems) and become increasingly woody and often decumbent (branches grow along the ground but turn up towards the",288774
73957745,https://en.wikipedia.org/wiki?curid=73957745,F.C. Peterborough,"Football Club Peterborough is a football club based in Peterborough, England. They are currently members of the and play at The Focus Centre, Peterborough.
History.
In 2014, FC Peterborough were formed, joining the Peterborough and District League Division Five. In 2023, the club was admitted into the Eastern Counties Division One North.
Ground.
In 2022, the club moved into The Focus Centre, Peterborough, after playing at Fulbridge Road in the north of the city.",419636
67626097,https://en.wikipedia.org/wiki?curid=67626097,Moehanga,"number of chairs, observing, ""A great number of men sit with the chief.""
Savage wrote that it was ""extremely inconvenient"" to take Moehanga to public exhibitions, or even on the streets, on account of ""John Bull's curiosity."" Savage did take him to St. Paul's Cathedral, which ""appeared to astonish him"".
Moehanga did not enjoy the noise of the London streets; he regularly exclaimed ""Kiooda tungata,"" or ""kiooda wyeena nue une mum mum mum,"" which translates as 'Bad man or woman to make such a noise.' Moehanga was conveniently returned to New Zealand under the care of Captain Skelton, possibly cutting short his London stay. Savage wrote of his return to New Zealand, ""The ample stock of tools he took with him would render him superior, in point of riches, to",6173
71676036,https://en.wikipedia.org/wiki?curid=71676036,Yehan Numata," was a Japanese industrialist and Buddhist missionary. 
Early life.
Born in Hiroshima Prefecture, Numata was the third son of a priest of the Jodo Shinshu sect of Buddhism. He studied at Kyoto Heian Junior High School (today Heian High School) and was ordained a priest and sent to the United States as a missionary. He studied mathematics at Hollywood High School and obtained a degree in economics from the University of California, Berkeley.
During his time in the United States, he established ""Pacific World"", a publication dedicated to propagating Buddhist teachings and furthering understanding between the United States and Japan. Despite financial assistance from Nishi Honganji and Shibusawa Eiichi, the publication ran out of funds and closed after four years. 
Business career.
He returned to Japan at the age of",43024
73394831,https://en.wikipedia.org/wiki?curid=73394831,Butantã's House,"the 17th century, the Jesuit missions were grouped in three large regions: Itatim (current Mato Grosso do Sul), Guairá (south of the Paranapanema River, current Paraná) and Tape (central region of Rio Grande do Sul). These attacks took place between 1616 and 1648. More than 30 mission villages were destroyed, and captured natives and religious ornaments were brought to São Paulo as war heritage, among which were carvings and images.
Once the Jesuit threat was removed and the defense of the territory was guaranteed, the Paulistas undertook a series of exploratory expeditions, aspiring to discover metals and precious stones in the interior of Brazil. In 1640, after the reestablishment of Portuguese independence, the Paulistas participated in the struggles that expelled the Dutch from the Northeast. The result of the",325942
73034919,https://en.wikipedia.org/wiki?curid=73034919,Dan Wilson (biologist),"Wilson did not expect the amplitude of disinformation in the current pandemic. However, he's encouraged by the vaccine numbers, pointing out it took far longer for the polio vaccine to be accepted.
As of February 2023, ""Debunk the Funk"" had more than 23,800 subscribers and its videos had been viewed more than 1.3 million times.
Author Matthew Remski describes Wilson's approach as ""clear, respectful, meticulous with evidence and clearly devoted to the common good."" Inspired by Timothy Caulfield's science communication work, he presents data in a compassionate way to engage with his audience. To produce the videos, Wilson reads the relevant scientific literature and seeks out the scientists currently publishing on the topic to ensure the information he communicates is current.
Wilson believes he's filling a specific niche in the science",269170
69708958,https://en.wikipedia.org/wiki?curid=69708958,Fall of Outremer,"and uncomfortable journey to the Holy Land when there were so many opportunities of gaining holy merit in less exacting campaigns.
Gregory had convoked the fourteenth ecumenical council of the Church on 31 March 1272, wanting to discuss reunion of the Church with the Greeks, a new crusade, and Church reform. He issued the papal bull ""Dudum super generalis"" on 11 March 1273, asking for information on all the infidels that threatened Christendom. Among the many reports that he received were ones that pointed the blame for failure at the policies of papacy. Criticism of crusading, a minor occurrence after the earlier Crusades, was sparked anew after the failure of the later Crusades, generally describing needed changes for a successful expedition to the East. They were nevertheless reflected continued",9627
74537347,https://en.wikipedia.org/wiki?curid=74537347,Elizabeth Jane Bullard,"Bullard died suddenly in October, 1890, Olmsted himself recommended to the city council that Bridgeport name Elizabeth as his successor. Olmsted, Sr. noted her training under her father and warned the park commission to: ""“be prepared to trust much to her discretion and to support her against any possible prejudice due to the novelty of the situation in which she will be placed. It would, in my judgment, be more prudent to give her greater freedom of discretion in all matters of her duty, rather than less than you would be prepared to give a man under similar circumstances"".”Despite Olmsted's endorsement, Elizabeth declined the position attributing to the prejudices and political challenges a woman may face as a practicing professional.
Professional Career.
Although she declined the job of Bridgeport Park",506078
73013916,https://en.wikipedia.org/wiki?curid=73013916,TellmeGen,"TellmeGen is a commercial genetic testing company. Their legal consent document lists the name Genelink, S.L.
As of February 2023, the company's website listed contact information for Spain, the US, the UK, Germany, Italy, Mexico, Brazil, Peru, Panama, Colombia, Kazakhstan, the UAE, and Saudi Arabia. The default website is in Spanish but is available in other languages. TellmeGen says it follows General Data Protection Regulation, which is an EU regulation for data privacy.",265508
73788784,https://en.wikipedia.org/wiki?curid=73788784,List of Sam Levene performances,"Russian-American actor Sam Levene appeared in over 50 theatrical stage productions in the United States and abroad. A master of farce and comedy, Levene was equally effective in drama as well. Levene's Broadway credits include performances in 39 Broadway productions, 33 of which were performances Levene created in the original Broadway productions, and a 10-month USO tour. For 54 years, Sam Levene was a Broadway audience favorite playing cops, con men, theatrical types, businessmen, gamblers, hassled husbands, and even doctors.
Levene had 50 film credits. Levene worked with every major Hollywood studio over his five-decade Hollywood career; 14 of Levene's films were at MGM, which include two appearances as Police Lieutenant Abrams in the ""Thin Man"" series: ""After the Thin Man"" (1936) and ""Shadow of the Thin Man"" (1941),",390553
74592666,https://en.wikipedia.org/wiki?curid=74592666,Moses Altschul,"Moses ben Ḥanoch Altschul (commonly known as Moses Ḥanochs; 1633) was the author of the """"Brantspiegel"" (1602).
Altschul was a considerable figure in the history of Jewish literature or, more properly speaking, of Judæo-German literature; for he was one of the first to use the vernacular in a polished diction, though he dealt with a subject that was not new nor peculiar to the secular life – that of ethics. The ""Brantspiegel"" (""Mirror""), called in Hebrew ""Sefer HaMareh"" (), first published at Basel, was intended as a direct appeal to the Jews of the period to live in social and moral purity. The book is divided into chapters, the number of which varies from sixty-eight to seventy-six, according to the different editions. They all indicate the many roads to",516956
